,GEOID,cluster_name,start_year,end_year,geometry
34,14000US36005006300,stationary,2012,2015,"POLYGON ((-73.933059 40.828156, -73.932948 40.828165, -73.93254499999999 40.828233, -73.93217299999999 40.828235, -73.93146 40.828295, -73.93128399999999 40.828300999999996, -73.93114299999999 40.828316, -73.930956 40.828334999999996, -73.930852 40.828359999999996, -73.929932 40.828635999999996, -73.929772 40.82868, -73.928896 40.829116, -73.92875599999999 40.829186, -73.928651 40.829283, -73.927622 40.830234, -73.927264 40.830565, -73.92715799999999 40.830673999999995, -73.92680299999999 40.831039, -73.926429 40.831423, -73.925364 40.832625, -73.925029 40.833273, -73.92439399999999 40.834483999999996, -73.92396699999999 40.835082, -73.922372 40.836109, -73.92318 40.834517, -73.922217 40.834163, -73.92348799999999 40.831973, -73.924261 40.830681, -73.924504 40.830284, -73.924812 40.829783, -73.924972 40.829522999999995, -73.925842 40.827964, -73.925927 40.827812, -73.924944 40.827511, -73.924047 40.827244, -73.922669 40.826854, -73.922742 40.826713999999996, -73.923062 40.826096, -73.923473 40.825424999999996, -73.924127 40.824262, -73.92430399999999 40.823909, -73.924373 40.823712, -73.92443399999999 40.823457999999995, -73.92456 40.823083, -73.924737 40.822641, -73.92514899999999 40.821894, -73.925645 40.821131, -73.926321 40.820568, -73.926648 40.820053, -73.926878 40.819479, -73.927313 40.81856, -73.928218 40.816534999999995, -73.928857 40.814879999999995, -73.93027599999999 40.813255999999996, -73.93057 40.813373, -73.93102 40.813579, -73.93115999999999 40.813652, -73.93127199999999 40.813707, -73.931353 40.813832999999995, -73.932158 40.814153999999995, -73.932401 40.814150999999995, -73.932396 40.814195, -73.932394 40.814217, -73.93239 40.814254, -73.93238 40.814319, -73.932368 40.814399, -73.93236499999999 40.814591, -73.932356 40.814679999999996, -73.932349 40.814754, -73.932333 40.814923, -73.932333 40.8151, -73.93226299999999 40.818002, -73.93232499999999 40.819463, -73.932327 40.819489999999995, -73.932327 40.819503, -73.932329 40.819554, -73.932333 40.819654, -73.932401 40.821193, -73.932407 40.821284, -73.932425 40.821560999999996, -73.932468 40.822202999999995, -73.932491 40.822554, -73.93252 40.8228, -73.932538 40.823051, -73.93256699999999 40.82325, -73.932568 40.823488, -73.932591 40.823665999999996, -73.932632 40.824134, -73.932643 40.824356, -73.932661 40.824538, -73.93271899999999 40.825116, -73.932728 40.825182999999996, -73.93273599999999 40.825289999999995, -73.932749 40.825385999999995, -73.932749 40.825438999999996, -73.932749 40.825492, -73.93278099999999 40.825714999999995, -73.932793 40.825829999999996, -73.932813 40.825941, -73.932825 40.826077999999995, -73.932898 40.826558, -73.933003 40.827676, -73.933021 40.827833999999996, -73.933033 40.827912999999995, -73.933047 40.827995, -73.933059 40.828156))"
35,14000US36005006400,stationary,2012,2015,"POLYGON ((-73.873943 40.83598, -73.87379899999999 40.835968, -73.872976 40.835902, -73.872124 40.835859, -73.871102 40.835755, -73.8709 40.834644999999995, -73.870375 40.832405, -73.870007 40.830819999999996, -73.870903 40.830563, -73.871794 40.830304999999996, -73.872755 40.830028, -73.873193 40.829905, -73.87365199999999 40.831799, -73.873674 40.831880999999996, -73.873694 40.831964, -73.873841 40.832549, -73.873924 40.833358, -73.873954 40.834237, -73.873959 40.834509, -73.87391199999999 40.8352, -73.87406 40.835206, -73.873943 40.83598))"
36,14000US36005006500,stationary,2012,2015,"POLYGON ((-73.926444 40.816458, -73.92622 40.816759, -73.925185 40.818013, -73.924025 40.819285, -73.922652 40.820494, -73.921948 40.821031999999995, -73.921145 40.821563, -73.920665 40.821836999999995, -73.920891 40.821494, -73.92119 40.820833, -73.921478 40.8202, -73.921784 40.819527, -73.922118 40.818796, -73.918899 40.817966999999996, -73.91821399999999 40.817792, -73.917119 40.817512, -73.91599099999999 40.817211, -73.916764 40.816556999999996, -73.917625 40.816055, -73.9179 40.815902, -73.918618 40.815523, -73.919467 40.815073999999996, -73.920349 40.814629, -73.92048199999999 40.814564, -73.921101 40.815242999999995, -73.92128799999999 40.815428999999995, -73.921455 40.815526999999996, -73.921583 40.815549999999995, -73.921245 40.81622, -73.923093 40.816697999999995, -73.924 40.815439, -73.924887 40.815677, -73.925055 40.815722, -73.925501 40.815833, -73.92567 40.815875999999996, -73.926627 40.816119, -73.926444 40.816458))"
37,14000US36005006700,stationary,2012,2015,"POLYGON ((-73.921784 40.819527, -73.921478 40.8202, -73.92119 40.820833, -73.920891 40.821494, -73.920665 40.821836999999995, -73.92034 40.822095, -73.919789 40.821940999999995, -73.919178 40.82177, -73.91882 40.82167, -73.918371 40.821543999999996, -73.917417 40.821276999999995, -73.91769099999999 40.820691, -73.91771299999999 40.820647, -73.91754 40.820602, -73.915902 40.820175, -73.914264 40.819747, -73.91351999999999 40.819542, -73.914031 40.818956, -73.914472 40.818507, -73.914953 40.818076999999995, -73.915263 40.817825, -73.915528 40.817581, -73.91599099999999 40.817211, -73.917119 40.817512, -73.91821399999999 40.817792, -73.918899 40.817966999999996, -73.922118 40.818796, -73.921784 40.819527))"
38,14000US36005006800,stationary,2012,2015,"POLYGON ((-73.873193 40.829905, -73.872755 40.830028, -73.871794 40.830304999999996, -73.870903 40.830563, -73.870007 40.830819999999996, -73.869079 40.831086, -73.86815 40.83136, -73.867762 40.829687, -73.86872 40.829558, -73.868223 40.827425999999996, -73.86918399999999 40.827298, -73.870115 40.827171, -73.871037 40.827053, -73.871979 40.82692, -73.872723 40.826819, -73.872737 40.827093, -73.872772 40.82763, -73.87281399999999 40.828072999999996, -73.87302 40.829366, -73.873193 40.829905))"
39,14000US36005006900,stationary,2012,2015,"POLYGON ((-73.92034 40.822095, -73.919483 40.822645, -73.918993 40.822961, -73.918337 40.823384999999995, -73.917566 40.823884, -73.91677299999999 40.824387, -73.915877 40.824104, -73.91621599999999 40.823468, -73.914506 40.822942, -73.912876 40.822441, -73.911745 40.822106999999995, -73.912168 40.821486, -73.91257 40.820861, -73.913063 40.820133, -73.91351999999999 40.819542, -73.914264 40.819747, -73.915902 40.820175, -73.91754 40.820602, -73.91771299999999 40.820647, -73.91769099999999 40.820691, -73.917417 40.821276999999995, -73.918371 40.821543999999996, -73.91882 40.82167, -73.919178 40.82177, -73.919789 40.821940999999995, -73.92034 40.822095))"
40,14000US36005007000,stationary,2012,2015,"POLYGON ((-73.86872 40.829558, -73.867762 40.829687, -73.86815 40.83136, -73.86725799999999 40.831624, -73.866355 40.831874, -73.865461 40.832132, -73.864565 40.832389, -73.863657 40.832651999999996, -73.863135 40.830304999999996, -73.862642 40.82817, -73.86357199999999 40.828049, -73.864494 40.827926, -73.86542 40.827802, -73.866346 40.82768, -73.867268 40.827554, -73.868223 40.827425999999996, -73.86872 40.829558))"
41,14000US36005007100,stationary,2012,2015,"POLYGON ((-73.917625 40.816055, -73.916764 40.816556999999996, -73.91599099999999 40.817211, -73.915528 40.817581, -73.915263 40.817825, -73.914953 40.818076999999995, -73.914472 40.818507, -73.914031 40.818956, -73.91351999999999 40.819542, -73.913063 40.820133, -73.91257 40.820861, -73.912168 40.821486, -73.911745 40.822106999999995, -73.91128499999999 40.822198, -73.9107 40.822323999999995, -73.909851 40.822553, -73.909497 40.822438, -73.909413 40.822418, -73.908418 40.822181, -73.908926 40.820963, -73.909909 40.821241, -73.91001399999999 40.820926, -73.910118 40.820617999999996, -73.910219 40.820302, -73.910348 40.819947, -73.910612 40.819224, -73.91138099999999 40.817372999999996, -73.911942 40.816047, -73.91226 40.815486, -73.912579 40.814926, -73.912954 40.814268999999996, -73.914954 40.814937, -73.916771 40.815698999999995, -73.917625 40.816055))"
42,14000US36005007200,stationary,2012,2015,"POLYGON ((-73.863657 40.832651999999996, -73.862721 40.833020999999995, -73.861634 40.833328, -73.861442 40.833451, -73.86129799999999 40.833541, -73.861096 40.833632, -73.860851 40.833614, -73.86058299999999 40.833562, -73.860435 40.833461, -73.860344 40.833293999999995, -73.860328 40.833217, -73.86033499999999 40.833129, -73.858853 40.832673, -73.857596 40.832314, -73.85743 40.832266, -73.855977 40.831831, -73.856275 40.831835999999996, -73.857381 40.832135, -73.857376 40.832046, -73.857323 40.831821999999995, -73.857157 40.831102, -73.85699 40.830385, -73.860261 40.829947, -73.859938 40.829246999999995, -73.85961999999999 40.828548, -73.860674 40.828419, -73.861717 40.828296, -73.862642 40.82817, -73.863135 40.830304999999996, -73.863657 40.832651999999996))"
43,14000US36005007300,stationary,2012,2015,"POLYGON ((-73.912579 40.814926, -73.91226 40.815486, -73.911942 40.816047, -73.911025 40.815977, -73.910133 40.815932, -73.90991 40.815936, -73.909132 40.815940999999995, -73.908225 40.816203, -73.90808 40.816033, -73.90715399999999 40.815841999999996, -73.906238 40.815661, -73.906584 40.814709, -73.906966 40.813652, -73.907245 40.812855, -73.908159 40.813044, -73.909075 40.813233, -73.91001899999999 40.813432, -73.91094799999999 40.813621, -73.911812 40.813883, -73.912954 40.814268999999996, -73.912579 40.814926))"
44,14000US36005007400,stationary,2012,2015,"POLYGON ((-73.855136 40.822435999999996, -73.85207799999999 40.822846999999996, -73.851901 40.822089, -73.851751 40.821441, -73.85158 40.820710999999996, -73.85108 40.818618, -73.850917 40.817878, -73.850766 40.817229999999995, -73.850599 40.816497999999996, -73.851629 40.816354, -73.85361999999999 40.816088, -73.853787 40.816815, -73.853949 40.817467, -73.854142 40.818238, -73.854637 40.8203, -73.85480799999999 40.821028999999996, -73.854967 40.82168, -73.855136 40.822435999999996))"
45,14000US36005007500,stationary,2012,2015,"POLYGON ((-73.91138099999999 40.817372999999996, -73.910612 40.819224, -73.910348 40.819947, -73.910219 40.820302, -73.910118 40.820617999999996, -73.91001399999999 40.820926, -73.909909 40.821241, -73.908926 40.820963, -73.908418 40.822181, -73.907427 40.821945, -73.906457 40.821715, -73.905659 40.821557, -73.906002 40.82075, -73.90643899999999 40.819694, -73.90691699999999 40.818532999999995, -73.90699699999999 40.81834, -73.90624199999999 40.818158, -73.90531299999999 40.817924999999995, -73.906305 40.817371, -73.90665 40.817178999999996, -73.907589 40.816596, -73.908225 40.816203, -73.909132 40.815940999999995, -73.90991 40.815936, -73.910133 40.815932, -73.911025 40.815977, -73.911942 40.816047, -73.91138099999999 40.817372999999996))"
46,14000US36005007600,stationary,2012,2015,"POLYGON ((-73.871102 40.835755, -73.86999399999999 40.83565, -73.869033 40.835485999999996, -73.868102 40.835212999999996, -73.866806 40.834837, -73.865861 40.834551, -73.86488299999999 40.834230999999996, -73.863856 40.833951, -73.862837 40.833687999999995, -73.862721 40.833020999999995, -73.863657 40.832651999999996, -73.864565 40.832389, -73.865461 40.832132, -73.866355 40.831874, -73.86725799999999 40.831624, -73.86815 40.83136, -73.869079 40.831086, -73.870007 40.830819999999996, -73.870375 40.832405, -73.8709 40.834644999999995, -73.871102 40.835755))"
47,14000US36005007700,stationary,2012,2015,"POLYGON ((-73.90691699999999 40.818532999999995, -73.90643899999999 40.819694, -73.906002 40.82075, -73.905659 40.821557, -73.90489699999999 40.821371, -73.903793 40.821090999999996, -73.90266799999999 40.820803, -73.901292 40.820474999999995, -73.901602 40.819694999999996, -73.903104 40.818902, -73.90347 40.818737, -73.904999 40.818059999999996, -73.90531299999999 40.817924999999995, -73.90624199999999 40.818158, -73.90699699999999 40.81834, -73.90691699999999 40.818532999999995))"
48,14000US36005007800,stationary,2012,2015,"POLYGON ((-73.857381 40.832135, -73.856275 40.831835999999996, -73.855977 40.831831, -73.855463 40.831685, -73.854744 40.831477, -73.85293399999999 40.830932, -73.851224 40.830414, -73.85063199999999 40.830233, -73.849492 40.829909, -73.848749 40.829651, -73.847261 40.829313, -73.84696799999999 40.829229, -73.84585 40.828914999999995, -73.845045 40.8288, -73.845255 40.828463, -73.84579 40.828306999999995, -73.846177 40.828204, -73.846999 40.828, -73.85002999999999 40.827596, -73.85309099999999 40.827186, -73.856151 40.826769999999996, -73.85632799999999 40.827508, -73.85649099999999 40.828224999999996, -73.856656 40.828945, -73.856822 40.829665, -73.85699 40.830385, -73.857157 40.831102, -73.857323 40.831821999999995, -73.857376 40.832046, -73.857381 40.832135))"
49,14000US36005007900,stationary,2012,2015,"POLYGON ((-73.908225 40.816203, -73.907589 40.816596, -73.90665 40.817178999999996, -73.906305 40.817371, -73.90531299999999 40.817924999999995, -73.904999 40.818059999999996, -73.90347 40.818737, -73.903104 40.818902, -73.901602 40.819694999999996, -73.901668 40.819534, -73.901928 40.818923999999996, -73.902107 40.818504999999995, -73.902579 40.81737, -73.90301 40.816317999999995, -73.903065 40.816106999999995, -73.90347 40.815075, -73.903804 40.814132, -73.904183 40.813086999999996, -73.904466 40.812281999999996, -73.905413 40.812476, -73.90633 40.812667, -73.907245 40.812855, -73.906966 40.813652, -73.906584 40.814709, -73.906238 40.815661, -73.90715399999999 40.815841999999996, -73.90808 40.816033, -73.908225 40.816203))"
50,14000US36005008300,stationary,2012,2015,"POLYGON ((-73.904183 40.813086999999996, -73.903804 40.814132, -73.90347 40.815075, -73.903065 40.816106999999995, -73.90301 40.816317999999995, -73.902579 40.81737, -73.901536 40.817156, -73.90072099999999 40.816764, -73.900922 40.816724, -73.900506 40.815878999999995, -73.90012 40.815084, -73.899728 40.81429, -73.89934099999999 40.813489, -73.898448 40.813176999999996, -73.89916699999999 40.812664999999996, -73.900905 40.811429, -73.903074 40.80988, -73.903243 40.810713, -73.90341699999999 40.811507, -73.90418 40.812124999999995, -73.904466 40.812281999999996, -73.904183 40.813086999999996))"
51,14000US36005008400,stationary,2012,2015,"POLYGON ((-73.851629 40.816354, -73.850599 40.816497999999996, -73.84957399999999 40.816634, -73.84858799999999 40.816765, -73.847539 40.816905, -73.84647799999999 40.817049, -73.845496 40.817181, -73.844486 40.817315, -73.843881 40.817391, -73.84399499999999 40.817246, -73.84507099999999 40.815419, -73.845244 40.815006, -73.845743 40.813896, -73.846097 40.813078999999995, -73.846632 40.813013, -73.847054 40.814826, -73.848112 40.814687, -73.849097 40.814551, -73.850115 40.814419, -73.850899 40.814344, -73.851145 40.814395999999995, -73.851629 40.816354))"
52,14000US36005008500,stationary,2012,2015,"POLYGON ((-73.902107 40.818504999999995, -73.901928 40.818923999999996, -73.901668 40.819534, -73.90002299999999 40.818594999999995, -73.899818 40.81847, -73.89928499999999 40.818146999999996, -73.898521 40.817685999999995, -73.897786 40.817246, -73.89704499999999 40.816801999999996, -73.896213 40.816319, -73.89580099999999 40.816066, -73.895428 40.815844999999996, -73.89685 40.81446, -73.898448 40.813176999999996, -73.89934099999999 40.813489, -73.899728 40.81429, -73.90012 40.815084, -73.900506 40.815878999999995, -73.900922 40.816724, -73.90072099999999 40.816764, -73.901536 40.817156, -73.902579 40.81737, -73.902107 40.818504999999995))"
53,14000US36005008600,stationary,2012,2015,"POLYGON ((-73.85207799999999 40.822846999999996, -73.849018 40.82326, -73.848841 40.822503, -73.84868999999999 40.821856, -73.84852 40.821123, -73.84834099999999 40.820363, -73.848045 40.819091, -73.848028 40.819016999999995, -73.848008 40.818932, -73.847539 40.816905, -73.84858799999999 40.816765, -73.84957399999999 40.816634, -73.850599 40.816497999999996, -73.850766 40.817229999999995, -73.850917 40.817878, -73.85108 40.818618, -73.85158 40.820710999999996, -73.851751 40.821441, -73.851901 40.822089, -73.85207799999999 40.822846999999996))"
54,14000US36005008700,stationary,2012,2015,"POLYGON ((-73.901602 40.819694999999996, -73.900852 40.820059, -73.900646 40.820164, -73.89985999999999 40.820563, -73.898985 40.821038, -73.897864 40.821598, -73.896878 40.822117999999996, -73.895861 40.822631, -73.895881 40.820992, -73.894905 40.820986999999995, -73.893874 40.820979, -73.892836 40.820974, -73.893895 40.81986, -73.894931 40.818847, -73.89567699999999 40.818129, -73.89704499999999 40.816801999999996, -73.897786 40.817246, -73.898521 40.817685999999995, -73.89928499999999 40.818146999999996, -73.899818 40.81847, -73.90002299999999 40.818594999999995, -73.901668 40.819534, -73.901602 40.819694999999996))"
55,14000US36005008900,stationary,2012,2015,"POLYGON ((-73.89704499999999 40.816801999999996, -73.89567699999999 40.818129, -73.894931 40.818847, -73.893895 40.81986, -73.892836 40.820974, -73.891615 40.820985, -73.890824 40.820307, -73.892239 40.818869, -73.893323 40.817878, -73.89514 40.816126, -73.895428 40.815844999999996, -73.89580099999999 40.816066, -73.896213 40.816319, -73.89704499999999 40.816801999999996))"
56,14000US36005009000,stationary,2012,2015,"POLYGON ((-73.849018 40.82326, -73.845955 40.823671, -73.84289799999999 40.824083, -73.843082 40.824871, -73.84324699999999 40.825554, -73.84340999999999 40.826281, -73.84358499999999 40.827003, -73.843728 40.827667999999996, -73.843761 40.827781, -73.843794 40.82789, -73.843812 40.827962, -73.84383799999999 40.828102, -73.843859 40.828198, -73.843892 40.828348999999996, -73.84391699999999 40.828447, -73.843142 40.828579, -73.84291499999999 40.828621999999996, -73.842812 40.828637, -73.842385 40.828688, -73.842249 40.828705, -73.84144599999999 40.828793, -73.841234 40.828812, -73.840501 40.828858, -73.840344 40.828866999999995, -73.839252 40.828908999999996, -73.837575 40.828972, -73.83717299999999 40.829018, -73.837017 40.829052999999995, -73.836979 40.82893, -73.836945 40.828821, -73.83688699999999 40.828646, -73.836838 40.828464, -73.83681299999999 40.828385999999995, -73.836777 40.828274, -73.83674599999999 40.828198, -73.836694 40.827892, -73.836544 40.82712, -73.836435 40.826374, -73.83621 40.824974, -73.83601999999999 40.82376, -73.83594099999999 40.819987, -73.836032 40.817856, -73.83645 40.81784, -73.83673399999999 40.817822, -73.836708 40.817554, -73.836738 40.817192999999996, -73.836961 40.816341, -73.837327 40.816345999999996, -73.838959 40.816369, -73.83998 40.816390999999996, -73.83985799999999 40.815976, -73.839872 40.815539, -73.839907 40.81447, -73.840068 40.813601, -73.840426 40.811873, -73.839018 40.808216, -73.83798399999999 40.806225999999995, -73.83648 40.805921999999995, -73.83591899999999 40.805588, -73.834499 40.805015, -73.832881 40.804815999999995, -73.831959 40.804865, -73.831833 40.804939, -73.830676 40.803107999999995, -73.83082 40.803059999999995, -73.831706 40.802893999999995, -73.835409 40.802199, -73.844076 40.801023, -73.84539699999999 40.801024, -73.846654 40.801024, -73.845117 40.806298999999996, -73.84313399999999 40.811603, -73.846387 40.811625, -73.84646699999999 40.812306, -73.846097 40.813078999999995, -73.845743 40.813896, -73.845244 40.815006, -73.84507099999999 40.815419, -73.84399499999999 40.817246, -73.843881 40.817391, -73.844486 40.817315, -73.845496 40.817181, -73.84647799999999 40.817049, -73.847539 40.816905, -73.848008 40.818932, -73.848028 40.819016999999995, -73.848045 40.819091, -73.84834099999999 40.820363, -73.84852 40.821123, -73.84868999999999 40.821856, -73.848841 40.822503, -73.849018 40.82326))"
